,season,team_id,efg_pct-season,ts_pct-season,fg_pct-season,fg2_pct-season,fg3_pct-season,ft_pct-season,fg_per_g-season,fga_per_g-season,fg2_per_g-season,fg2a_per_g-season,fg3_per_g-season,fg3a_per_g-season,ft_per_g-season,fta_per_g-season,orb_per_g-season,drb_per_g-season,trb_per_g-season,ast_per_g-season,stl_per_g-season,blk_per_g-season,tov_per_g-season,pf_per_g-season,pts_per_g-season,bpm-season,efg_pct-playoffs,ts_pct-playoffs,fg_pct-playoffs,fg2_pct-playoffs,fg3_pct-playoffs,ft_pct-playoffs,fg_per_g-playoffs,fga_per_g-playoffs,fg2_per_g-playoffs,fg2a_per_g-playoffs,fg3_per_g-playoffs,fg3a_per_g-playoffs,ft_per_g-playoffs,fta_per_g-playoffs,orb_per_g-playoffs,drb_per_g-playoffs,trb_per_g-playoffs,ast_per_g-playoffs,stl_per_g-playoffs,blk_per_g-playoffs,tov_per_g-playoffs,pf_per_g-playoffs,pts_per_g-playoffs,bpm-playoffs
177,1993,NJN,0.4791764705882353,0.4951176470588235,0.4625112917795845,0.4733268671193016,0.3157894736842105,0.7366946778711484,51.2,110.7,48.8,103.10000000000001,2.4,7.6,26.3,35.7,20.5,40.0,60.4,30.7,10.9,8.2,20.4,32.4,130.9,-28.1,0.45449999999999996,0.4825833333333333,0.4695550351288056,0.4805699481865285,0.3658536585365854,0.7999999999999999,40.1,85.4,37.1,77.2,3.0,8.2,15.6,19.5,12.1,30.7,42.8,24.2,9.8,6.8,17.1,23.3,98.8,-6.5
178,1993,NYK,0.45461538461538464,0.5036153846153847,0.4601226993865031,0.47522522522522526,0.3146067415730337,0.7327044025157233,45.0,97.8,42.2,88.8,2.8,8.9,23.3,31.8,15.7,36.1,51.7,29.9,9.4,5.1000000000000005,17.9,30.4,116.4,-5.9,0.4756666666666667,0.5220833333333333,0.47494305239179957,0.49293966623876767,0.3333333333333333,0.7178683385579937,41.7,87.8,38.4,77.89999999999999,3.3,9.9,22.9,31.9,16.2,31.7,47.8,26.2,9.0,4.6000000000000005,19.8,31.599999999999998,109.4,-19.0
179,1993,PHO,0.4967692307692308,0.5412307692307692,0.4897003745318352,0.5086206896551725,0.35714285714285715,0.7487309644670052,52.3,106.8,47.2,92.8,5.0,14.0,29.5,39.4,17.0,36.7,53.599999999999994,32.3,11.6,7.1000000000000005,20.4,26.6,139.0,-1.6,0.5161666666666667,0.557,0.4763005780346821,0.4939919893190921,0.36521739130434777,0.750788643533123,41.2,86.5,37.0,74.9,4.199999999999999,11.5,23.8,31.7,12.8,30.2,42.8,24.7,7.9,8.4,13.700000000000001,23.3,110.2,21.0
180,1993,POR,0.443,0.4896153846153846,0.44778927563499527,0.46730975348338694,0.3046875,0.7391304347826088,47.6,106.30000000000001,43.6,93.3,3.9,12.8,27.2,36.8,17.7,34.3,51.9,28.3,10.9,5.6,17.3,26.8,126.4,-24.8,0.4487,0.5006,0.4095744680851064,0.4197384066587395,0.3235294117647059,0.7255520504731862,38.5,94.0,35.3,84.10000000000001,3.3,10.2,23.0,31.7,19.0,30.4,49.199999999999996,20.6,7.3,6.5,12.6,26.4,102.7,2.6999999999999997
181,1993,SAS,0.492,0.5242857142857142,0.4824945295404814,0.4987684729064039,0.35922330097087385,0.732258064516129,44.1,91.4,40.5,81.2,3.7,10.299999999999999,22.7,31.0,12.3,32.5,44.3,29.3,7.9,6.5,16.7,27.3,114.7,-30.9,0.5040833333333333,0.5434166666666667,0.4682539682539683,0.4880803011292346,0.2976190476190476,0.7472527472527472,41.300000000000004,88.2,38.9,79.7,2.5,8.4,20.4,27.3,14.1,33.3,47.6,26.4,6.8,6.6000000000000005,13.4,29.6,105.5,-0.39999999999999947
182,1993,SEA,0.49154545454545456,0.5352727272727272,0.48156682027649766,0.49621212121212116,0.3246753246753247,0.7715355805243445,41.8,86.8,39.3,79.2,2.5,7.7,20.599999999999998,26.7,14.8,27.4,42.0,23.6,11.5,4.3,15.3,23.0,106.9,0.10000000000000142,0.48825,0.5276666666666666,0.46066134549600907,0.47668393782383417,0.3364485981308411,0.7730769230769231,40.4,87.7,36.8,77.2,3.6,10.700000000000001,20.1,26.0,16.8,26.8,43.4,23.0,9.3,6.0,13.5,24.2,104.4,32.1
183,1993,UTA,0.48869230769230765,0.5352307692307693,0.4878048780487805,0.500587544065805,0.30188679245283023,0.7441176470588236,44.0,90.2,42.6,85.1,1.6,5.3,25.3,34.0,14.6,35.6,50.1,28.1,9.8,5.8,17.1,28.4,115.4,-19.5,0.428,0.4523333333333333,0.4428223844282239,0.45382585751978893,0.3125,0.7288135593220338,36.4,82.19999999999999,34.4,75.8,2.0,6.4,17.2,23.6,15.600000000000001,28.6,44.2,21.6,6.0,5.6000000000000005,14.2,23.2,92.0,40.0
184,1994,ATL,0.4410769230769231,0.49223076923076925,0.4592496765847348,0.4746008708272859,0.30487804878048785,0.7208333333333332,35.5,77.3,32.7,68.9,2.5,8.2,17.299999999999997,24.0,14.2,28.0,42.2,25.0,10.3,5.2,13.2,20.7,90.5,-18.7,0.4575454545454546,0.4929090909090909,0.44038929440389296,0.4606896551724138,0.2828282828282828,0.7346938775510204,36.2,82.2,33.4,72.5,2.8,9.9,18.0,24.5,14.3,27.0,41.1,24.0,8.1,6.300000000000001,13.4,25.4,93.1,13.399999999999999
185,1994,CHI,0.47364285714285714,0.5057857142857143,0.47336065573770497,0.4858115777525539,0.3404255319148936,0.6900369003690037,46.2,97.6,42.8,88.1,3.2,9.4,18.7,27.1,16.6,34.5,51.3,29.3,10.4,5.1,17.900000000000002,25.8,114.3,-21.700000000000003,0.47208333333333335,0.51425,0.4623376623376624,0.48198198198198205,0.3365384615384615,0.7593984962406014,35.6,77.0,32.1,66.6,3.5,10.4,20.2,26.6,12.8,27.4,40.2,22.3,8.1,4.7,13.0,24.9,95.1,-2.0
186,1994,CLE,0.4624,0.5132,0.46458923512747874,0.47974413646055436,0.36134453781512604,0.7664835164835164,49.2,105.9,45.0,93.8,4.3,11.9,27.9,36.4,17.9,39.2,57.3,31.5,11.0,7.199999999999999,17.7,28.4,130.7,-13.4,0.5263333333333333,0.5665555555555556,0.43805874840357595,0.44207317073170727,0.42063492063492064,0.7236842105263158,34.3,78.3,29.0,65.60000000000001,5.3,12.6,22.0,30.4,15.299999999999999,23.7,38.9,21.0,7.2,0.8999999999999999,13.7,23.0,96.1,-16.3
187,1994,DEN,0.42153333333333337,0.45733333333333337,0.446058091286307,0.46511627906976744,0.2571428571428572,0.7037037037037037,43.0,96.4,40.0,86.0,2.7,10.5,22.8,32.4,15.2,34.9,50.1,27.3,8.9,9.3,21.1,27.2,111.5,-46.8,0.39925000000000005,0.4538333333333333,0.42665036674816625,0.442836468885673,0.33076923076923076,0.7110481586402267,34.9,81.8,30.6,69.1,4.3,13.0,25.1,35.3,14.799999999999999,34.1,48.7,19.7,7.0,10.4,16.3,27.1,98.7,-18.7
188,1994,GSW,0.49976923076923074,0.5215384615384615,0.48692152917505027,0.5063001145475373,0.319672131147541,0.6435331230283912,48.4,99.4,44.2,87.3,3.9,12.2,20.4,31.7,15.9,32.4,48.5,30.0,11.9,7.0,19.4,24.7,121.3,-12.3,0.5541111111111111,0.5835555555555555,0.5181918412348401,0.5526315789473685,0.3401360544217687,0.6995884773662551,47.0,90.7,42.0,76.0,5.0,14.7,17.0,24.3,13.5,24.6,38.5,31.2,5.9,8.0,14.3,26.7,116.1,-12.4
189,1994,HOU,0.49000000000000005,0.5174666666666666,0.46647780925401316,0.5030229746070134,0.3289473684210526,0.6962457337883958,49.4,105.9,41.6,82.69999999999999,7.5,22.8,20.4,29.3,16.2,43.4,59.4,31.099999999999998,10.7,6.2,21.5,29.8,126.6,-29.2,0.5271666666666667,0.56275,0.4630071599045346,0.49535603715170284,0.3626943005181347,0.7654320987654323,38.8,83.8,32.0,64.6,7.0,19.3,18.6,24.299999999999997,11.2,34.1,45.1,26.0,7.699999999999999,6.5,13.9,24.6,103.2,4.3
190,1994,IND,0.4690666666666667,0.5100666666666667,0.4762366634335597,0.48744769874476984,0.35135135135135137,0.7270194986072424,49.1,103.1,46.6,95.60000000000001,2.6,7.4,26.099999999999998,35.9,18.099999999999998,38.0,56.1,35.6,11.9,7.0,22.4,32.0,126.39999999999999,-5.4,0.4405833333333333,0.48774999999999996,0.44270833333333337,0.4500745156482862,0.3877551020408163,0.7228070175438597,34.0,76.8,30.200000000000003,67.1,3.8000000000000003,9.8,20.6,28.5,13.799999999999999,28.2,42.1,22.2,9.6,4.5,17.2,26.2,92.2,6.999999999999999
191,1994,MIA,0.48641666666666666,0.5363333333333333,0.4620187304890739,0.48367593712212814,0.338235294117647,0.7791798107255521,44.4,96.1,40.0,82.7,4.6,13.6,24.7,31.7,17.9,33.6,51.6,25.2,8.9,5.2,17.7,29.2,118.5,-4.3999999999999995,0.34190909090909094,0.3979090909090909,0.4047337278106509,0.43319268635724334,0.2537313432835821,0.71875,34.2,84.5,30.8,71.1,3.4,13.4,23.0,32.0,16.9,30.099999999999998,46.9,14.9,7.5,4.1,18.5,25.4,94.8,-49.599999999999994
192,1994,NJN,0.46049999999999996,0.509,0.44668911335578004,0.45942571785268416,0.3409090909090909,0.7507987220447284,39.8,89.1,36.8,80.1,3.0,8.8,23.5,31.3,17.4,35.0,52.2,24.7,8.7,8.0,14.700000000000001,22.5,106.2,-5.600000000000001,0.361,0.45049999999999996,0.36222509702457956,0.3808049535603716,0.2713178294573644,0.793733681462141,28.0,77.3,24.6,64.6,3.5,12.899999999999999,30.4,38.3,15.0,29.6,44.5,16.3,7.6,8.0,16.9,28.299999999999997,89.2,22.299999999999997
193,1994,NYK,0.48476923076923073,0.5231538461538462,0.4561933534743202,0.47556615017878423,0.35714285714285715,0.7320261437908496,45.3,99.3,39.9,83.9,5.5,15.4,22.4,30.6,16.5,36.2,52.6,31.9,10.3,5.7,19.4,29.8,118.7,11.400000000000002,0.40875,0.44416666666666665,0.42164179104477617,0.44024205748865364,0.33333333333333337,0.7272727272727273,33.9,80.39999999999999,29.1,66.1,4.8,14.399999999999999,20.0,27.5,15.1,28.799999999999997,43.9,21.8,8.6,5.5,16.5,28.5,92.6,-17.9
194,1994,ORL,0.4730714285714286,0.5077857142857143,0.4822771213748657,0.5082592121982211,0.3404255319148936,0.6816720257234726,44.9,93.1,40.0,78.7,4.8,14.1,21.2,31.1,16.3,32.3,48.6,27.2,8.9,6.2,16.900000000000002,25.8,115.60000000000001,-20.9,0.41079999999999994,0.4561,0.4244694132334582,0.44625407166123776,0.358288770053476,0.6813880126182965,34.0,80.1,27.4,61.4,6.7,18.7,21.6,31.700000000000003,17.5,24.6,41.900000000000006,20.3,6.3999999999999995,7.7,18.8,23.4,96.3,-21.7
195,1994,PHO,0.46193333333333336,0.5004666666666666,0.47834101382488475,0.5042826552462527,0.30666666666666664,0.7191011235955056,51.9,108.5,47.1,93.4,4.6,15.0,25.6,35.6,18.1,36.8,55.1,37.1,11.4,6.4,20.5,25.0,133.9,-33.5,0.39866666666666667,0.43091666666666667,0.4396551724137931,0.4626666666666667,0.3426966292134831,0.7333333333333333,40.8,92.8,34.7,75.0,6.1,17.8,20.9,28.5,15.3,31.6,46.9,24.7,8.3,4.6,12.6,21.4,108.7,-42.599999999999994
196,1994,POR,0.44485714285714284,0.4812142857142857,0.4406457739791073,0.45377258235919243,0.34234234234234234,0.7361963190184049,46.4,105.3,42.7,94.1,3.8,11.1,24.0,32.6,20.5,34.2,54.5,28.6,10.4,6.0,16.6,28.4,121.0,-20.3,0.45009090909090915,0.47627272727272724,0.4463157894736842,0.46737841043890865,0.2844036697247707,0.7764227642276424,42.4,95.0,39.4,84.3,3.1,10.899999999999999,19.1,24.599999999999998,17.7,29.3,46.8,23.900000000000002,9.2,4.6,11.5,22.0,106.4,-7.400000000000001
197,1994,SAS,0.46649999999999997,0.5110769230769231,0.4689966178128523,0.4860406091370558,0.36363636363636365,0.6911764705882353,41.6,88.7,38.3,78.8,3.6,9.9,23.5,34.0,17.0,34.6,51.6,23.4,7.3,6.0,16.1,24.3,110.10000000000001,-53.60000000000001,0.42041666666666666,0.47258333333333336,0.40364880273660203,0.4191461836998706,0.2980769230769231,0.7185185185185184,35.4,87.7,32.4,77.3,3.1,10.4,19.4,27.0,19.1,29.7,48.3,19.1,7.9,6.6,12.4,25.4,92.80000000000001,12.200000000000003
198,1994,SEA,0.4998571428571429,0.5408571428571428,0.48155737704918034,0.4960091220068415,0.3434343434343434,0.7360703812316716,47.0,97.6,43.5,87.7,3.4,9.9,25.1,34.1,15.8,30.2,45.8,28.5,14.3,4.9,17.1,26.9,122.8,9.1,0.4053333333333333,0.4090833333333333,0.4214463840399002,0.433048433048433,0.33999999999999997,0.6530612244897959,33.8,80.2,30.4,70.2,3.4,10.0,25.6,39.2,13.8,32.6,46.4,19.0,9.9,5.2,12.7,28.4,96.60000000000001,-14.900000000000002
199,1994,UTA,0.49935714285714283,0.5372142857142858,0.47426470588235303,0.49191374663072773,0.29333333333333333,0.7205387205387205,38.7,81.6,36.5,74.2,2.2,7.5,21.4,29.7,15.0,30.7,45.6,26.3,9.2,5.0,14.9,28.8,101.5,-5.5,0.3964166666666667,0.47408333333333336,0.4323671497584541,0.44489247311827956,0.3139534883720931,0.7755775577557755,35.8,82.8,33.1,74.4,2.7,8.6,23.5,30.3,14.2,29.9,43.900000000000006,23.900000000000002,8.0,4.6,11.6,27.0,97.4,-10.700000000000001
200,1995,ATL,0.4238571428571429,0.46435714285714286,0.43775100401606426,0.48294434470377023,0.31550802139037437,0.6945812807881773,32.7,74.7,26.9,55.699999999999996,5.9,18.7,14.1,20.3,12.0,25.5,37.300000000000004,22.4,9.1,4.8,14.2,23.3,85.5,-35.7,0.364,0.43010000000000004,0.3928571428571429,0.4165103189493433,0.3273542600896861,0.7281553398058253,29.7,75.6,22.2,53.300000000000004,7.3,22.3,22.5,30.9,12.2,26.5,38.8,14.700000000000001,8.4,2.5999999999999996,12.4,28.4,89.3,-25.200000000000003
201,1995,BOS,0.4745714285714286,0.5305714285714286,0.4582542694497153,0.474972191323693,0.3660130718954248,0.7589041095890411,48.3,105.4,42.7,89.9,5.6,15.299999999999999,27.7,36.5,17.1,35.7,52.8,27.3,9.1,5.6,19.8,32.1,130.1,-34.0,0.4145,0.4457,0.4012269938650307,0.40801186943620177,0.375886524822695,0.7051792828685258,32.7,81.5,27.5,67.4,5.3,14.1,17.7,25.1,17.5,26.8,44.2,20.5,5.4,5.6,16.799999999999997,28.4,88.0,-33.9
202,1995,CHH,0.4975333333333333,0.5306,0.4715284715284715,0.5046480743691899,0.3669354838709677,0.7684563758389261,47.2,100.10000000000001,38.0,75.3,9.1,24.8,22.9,29.8,12.6,36.300000000000004,49.1,32.199999999999996,9.3,5.699999999999999,18.400000000000002,29.7,126.0,-22.7,0.4324545454545454,0.4697272727272727,0.42118537200504413,0.46457990115321246,0.28571428571428575,0.8052805280528053,33.4,79.3,28.2,60.7,5.4,18.9,24.4,30.3,14.2,25.2,39.0,23.3,6.1,5.1,15.0,24.2,96.0,-24.2
203,1995,CHI,0.484,0.5259333333333334,0.4599118942731278,0.47286012526096033,0.37640449438202245,0.7472222222222222,52.2,113.5,45.3,95.8,6.7,17.8,26.9,36.0,17.0,36.9,53.9,31.7,13.0,5.5,19.8,31.9,137.7,-7.0,0.44275000000000003,0.46808333333333335,0.4623921085080148,0.4785932721712538,0.391025641025641,0.7290836653386454,37.5,81.1,31.3,65.4,6.1,15.6,18.3,25.1,12.700000000000001,27.1,39.8,24.3,7.8,4.3,13.1,27.0,99.3,-14.3
204,1995,CLE,0.4640666666666667,0.5157333333333333,0.43769309989701344,0.44875,0.36627906976744184,0.7652733118971061,42.5,97.1,35.9,80.0,6.3,17.2,23.8,31.1,14.6,32.0,46.7,27.6,10.2,4.8,17.5,25.9,115.4,2.3000000000000007,0.4656666666666667,0.49974999999999997,0.41828254847645424,0.42105263157894735,0.40384615384615385,0.7087378640776699,30.2,72.2,24.0,57.0,6.3,15.6,21.9,30.9,8.2,23.2,31.2,18.0,10.3,2.9000000000000004,15.399999999999999,23.5,88.2,-10.8
205,1995,DEN,0.44494117647058823,0.49900000000000005,0.45525291828793774,0.4799054373522459,0.335195530726257,0.7506849315068492,46.8,102.8,40.6,84.6,6.0,17.9,27.4,36.5,16.3,37.5,53.5,31.9,11.6,8.5,22.0,33.5,127.3,-21.5,0.4542727272727273,0.5046363636363637,0.42912371134020616,0.4808652246256239,0.24000000000000002,0.7857142857142857,33.3,77.6,28.9,60.1,4.2,17.5,22.0,28.0,14.0,27.0,41.0,20.0,6.0,6.8999999999999995,16.7,35.0,93.1,-20.0
206,1995,HOU,0.48115384615384615,0.5283846153846153,0.46980676328502413,0.5024469820554649,0.3581395348837209,0.7218045112781954,38.9,82.8,30.799999999999997,61.3,7.7,21.5,19.2,26.6,12.0,33.4,45.3,25.3,9.200000000000001,7.3,15.9,26.0,104.9,-26.6,0.5224166666666666,0.56775,0.4626696832579185,0.5046583850931676,0.3609958506224066,0.7567567567567567,40.9,88.4,32.5,64.4,8.7,24.1,22.4,29.6,9.9,32.900000000000006,42.6,27.3,7.9,6.1,12.9,26.8,113.0,-5.9
207,1995,IND,0.47114285714285714,0.5197142857142857,0.47380410022779046,0.4906914893617021,0.373015873015873,0.7463126843657818,41.6,87.8,36.9,75.2,4.7,12.6,25.3,33.9,16.1,33.300000000000004,49.5,25.6,9.9,5.6,19.3,28.5,112.6,-10.6,0.4355,0.49774999999999997,0.45718050065876153,0.4809286898839138,0.3481012658227848,0.7558139534883721,34.7,75.9,29.0,60.3,5.5,15.8,26.0,34.4,14.1,28.8,42.9,21.8,5.5,3.4,15.8,28.0,100.60000000000001,-13.9
208,1995,LAL,0.48592857142857143,0.5620666666666666,0.4641192917054986,0.4947491248541423,0.3317972350230414,0.73125,49.8,107.3,42.4,85.7,7.199999999999999,21.700000000000003,23.4,32.0,17.9,36.1,54.099999999999994,30.1,11.6,8.4,18.0,33.3,130.4,-15.800000000000002,0.3766363636363636,0.40900000000000003,0.40481927710843374,0.44462809917355367,0.2977777777777778,0.7007299270072993,33.6,83.0,26.9,60.5,6.7,22.5,19.2,27.4,12.8,27.5,40.3,22.1,8.5,7.3,14.0,26.6,93.1,-18.9
209,1995,NYK,0.44807142857142856,0.4883571428571428,0.4527896995708154,0.4849315068493151,0.3482587064676617,0.7302631578947368,42.199999999999996,93.2,35.4,73.0,7.0,20.099999999999998,22.2,30.4,15.9,37.7,53.5,30.3,8.9,5.5,19.7,33.3,113.8,-27.4,0.5045000000000001,0.5333333333333333,0.48382749326145547,0.4982517482517482,0.4186046511627907,0.6842105263157895,35.9,74.2,28.5,57.2,7.2,17.2,19.5,28.5,10.2,27.4,37.6,22.9,7.2,6.5,16.7,30.5,98.3,-40.3
210,1995,ORL,0.4623333333333333,0.519,0.48720472440944884,0.5171102661596958,0.37280701754385964,0.6939890710382512,49.5,101.6,40.8,78.9,8.5,22.8,25.4,36.6,16.4,36.8,53.1,33.2,9.3,6.699999999999999,18.1,27.2,132.3,-6.2,0.5664166666666667,0.5885,0.4838308457711442,0.5095652173913043,0.41666666666666663,0.6731391585760519,38.9,80.4,29.3,57.5,9.5,22.8,20.8,30.9,13.5,28.5,42.3,24.400000000000002,7.4,5.7,15.2,26.4,108.3,23.999999999999996
211,1995,PHO,0.5134000000000001,0.5542666666666667,0.484573502722323,0.5152198421645997,0.36574074074074076,0.7466666666666667,53.4,110.2,45.699999999999996,88.7,7.9,21.6,28.0,37.5,16.5,35.7,52.1,34.0,10.5,5.0,18.8,30.2,143.0,-17.7,0.4965,0.5356666666666666,0.4796163069544365,0.5201863354037268,0.34210526315789475,0.7863501483679525,40.0,83.39999999999999,33.5,64.39999999999999,6.5,19.0,26.5,33.7,12.7,33.1,45.800000000000004,22.0,6.6,3.2,12.6,24.7,113.2,-14.599999999999998
212,1995,POR,0.4745,0.5080833333333333,0.4455231930960086,0.46002621231979035,0.37267080745341613,0.6884057971014492,41.3,92.7,35.1,76.3,6.0,16.1,19.0,27.6,16.6,32.1,48.6,26.700000000000003,9.0,6.1000000000000005,16.2,27.6,107.6,-7.0,0.54625,0.5399166666666667,0.4773006134969325,0.4962518740629685,0.38,0.6125,38.9,81.5,33.1,66.7,5.7,15.0,19.6,32.0,11.5,24.9,36.3,21.400000000000002,6.0,3.0,10.9,28.900000000000002,102.9,17.400000000000006
213,1995,SAS,0.45392857142857146,0.5072142857142857,0.48008849557522126,0.5019710906701708,0.3566433566433566,0.7231638418079096,43.4,90.39999999999999,38.199999999999996,76.10000000000001,5.1,14.3,25.599999999999998,35.4,16.9,39.7,56.2,24.599999999999998,8.5,6.2,17.4,26.9,117.4,-37.5,0.403,0.45141666666666663,0.4391727493917275,0.45584045584045585,0.3305785123966942,0.7547169811320754,36.1,82.2,32.0,70.2,4.0,12.1,24.0,31.8,14.6,33.6,48.1,21.8,7.4,5.4,15.0,24.1,100.10000000000001,-36.2
214,1995,SEA,0.45985714285714285,0.5046428571428572,0.4807692307692308,0.5032765399737876,0.37572254335260113,0.7305555555555556,45.0,93.6,38.4,76.3,6.5,17.3,26.3,36.0,15.4,33.0,48.4,27.599999999999998,12.4,5.4,17.400000000000002,30.5,122.7,-39.9,0.46530000000000005,0.5017,0.44592952612393677,0.45482866043613707,0.41988950276243087,0.7634854771784233,36.7,82.30000000000001,29.2,64.2,7.6,18.1,18.400000000000002,24.1,14.7,28.299999999999997,42.7,26.2,9.5,5.4,14.8,25.9,99.0,11.999999999999993
215,1995,UTA,0.5238333333333333,0.5775,0.5128205128205128,0.5317679558011049,0.3473684210526316,0.7767857142857143,42.0,81.9,38.5,72.4,3.3000000000000003,9.5,26.1,33.6,12.6,34.0,46.6,28.0,9.7,5.9,16.6,27.6,113.6,5.6,0.5805,0.61625,0.4891994917407878,0.4976452119309262,0.456953642384106,0.7194444444444444,38.5,78.7,31.7,63.7,6.9,15.1,25.9,36.0,11.0,26.9,37.8,25.999999999999996,8.8,3.7,12.8,28.3,109.6,17.1
216,1996,ATL,0.4978181818181818,0.531,0.44389027431421446,0.47594501718213056,0.36936936936936937,0.7245762711864407,35.6,80.2,27.7,58.2,8.2,22.2,17.1,23.6,13.9,24.9,38.8,19.6,10.200000000000001,2.9,15.7,20.9,96.7,-22.6,0.455,0.4852727272727273,0.42982456140350883,0.46690518783542045,0.34728033472803355,0.7290836653386454,34.300000000000004,79.8,26.1,55.9,8.3,23.9,18.3,25.1,12.6,24.4,37.0,19.9,8.5,5.6000000000000005,13.799999999999999,23.3,95.2,-56.400000000000006
217,1996,CHI,0.4833571428571429,0.5149285714285714,0.4663316582914573,0.4805825242718447,0.39766081871345027,0.7231833910034601,46.4,99.5,39.6,82.39999999999999,6.8,17.1,20.9,28.900000000000002,18.9,35.1,53.9,26.9,9.8,4.7,16.9,28.3,120.4,-20.499999999999996,0.5050833333333333,0.5375,0.44377267230955264,0.4910858995137763,0.30622009569377995,0.7379310344827585,36.7,82.7,30.299999999999997,61.7,6.4,20.9,21.4,29.0,16.5,28.4,44.9,23.5,9.7,4.0,14.1,26.7,101.0,15.699999999999998
218,1996,CLE,0.4824,0.5281333333333333,0.4610983981693364,0.48942598187311176,0.3666666666666667,0.7499999999999999,40.3,87.39999999999999,32.4,66.2,7.7,21.0,20.7,27.6,13.6,30.4,43.8,25.4,9.6,5.4,15.9,27.6,108.9,-38.1,0.4596666666666667,0.5431,0.4197860962566845,0.4869402985074627,0.2523809523809524,0.7777777777777777,31.4,74.8,26.1,53.6,5.3,21.0,11.899999999999999,15.3,11.799999999999999,25.4,37.1,19.9,6.5,4.9,11.5,20.9,80.0,-52.7
219,1996,DET,0.4983076923076923,0.5386923076923077,0.45978391356542614,0.4740853658536586,0.3977272727272727,0.7423728813559322,38.3,83.3,31.1,65.6,7.0,17.6,21.9,29.5,12.4,34.7,47.3,22.7,7.2,5.1,16.0,29.5,105.1,-9.7,0.4013,0.43390000000000006,0.4476190476190476,0.49554367201426025,0.2931034482758621,0.752,32.9,73.5,27.8,56.1,5.1,17.4,18.8,25.0,12.3,24.0,36.3,14.4,2.9,1.5999999999999999,12.3,26.6,90.0,-41.3
220,1996,HOU,0.4673888888888889,0.5228888888888888,0.4455917394757744,0.48457142857142854,0.34545454545454546,0.7862407862407862,56.1,125.9,42.4,87.5,13.3,38.5,32.0,40.7,16.1,41.8,58.2,35.8,11.6,7.3,21.6,34.6,156.9,-36.8,0.393,0.41616666666666663,0.4183445190156599,0.462015503875969,0.304,0.6835937500000001,37.4,89.4,29.8,64.5,7.6,25.0,17.5,25.599999999999998,11.0,31.8,42.6,26.099999999999998,10.1,5.0,15.1,21.2,100.1,-45.8
221,1996,IND,0.49257142857142855,0.5457142857142857,0.47928331466965285,0.5,0.3684210526315789,0.7623188405797101,42.8,89.3,37.9,75.8,4.9,13.3,26.3,34.5,14.5,32.5,47.0,26.2,8.200000000000001,4.9,18.8,30.1,116.5,-4.800000000000001,0.47441666666666665,0.5220833333333333,0.42173913043478267,0.45552560646900264,0.28089887640449435,0.8021978021978022,38.800000000000004,92.0,33.8,74.2,5.0,17.8,29.2,36.4,14.8,29.0,43.8,18.8,9.2,3.2,17.8,24.0,111.8,8.799999999999997
222,1996,LAL,0.48071428571428576,0.5205,0.4755102040816327,0.5050890585241731,0.3451776649746192,0.7492163009404389,46.6,98.0,39.7,78.6,6.8,19.700000000000003,23.9,31.9,14.8,34.3,48.8,32.3,10.6,6.9,17.6,25.2,123.9,-13.6,0.4121,0.4439,0.41169724770642196,0.4376996805111821,0.3522267206477733,0.7615062761506276,35.9,87.2,27.4,62.6,8.7,24.7,18.2,23.9,14.2,35.6,49.6,22.6,6.3,4.199999999999999,17.1,21.4,98.2,-24.0
223,1996,MIA,0.46222222222222226,0.5037777777777778,0.4496753246753247,0.47191011235955055,0.3859649122807017,0.717391304347826,27.7,61.6,21.0,44.5,6.6,17.1,16.5,23.0,9.5,22.799999999999997,32.3,11.7,5.0,5.300000000000001,12.4,21.9,78.4,-14.100000000000001,0.4295833333333334,0.48408333333333337,0.4111405835543766,0.4559386973180076,0.31465517241379315,0.6910569105691057,31.0,75.4,23.8,52.2,7.300000000000001,23.2,17.0,24.6,12.2,27.5,39.8,17.900000000000002,7.3,1.6,20.8,28.9,86.3,-7.699999999999998
224,1996,NYK,0.518375,0.56225,0.4751009421265141,0.5017006802721089,0.3806451612903226,0.7702127659574467,35.3,74.3,29.5,58.8,5.9,15.5,18.099999999999998,23.5,10.0,28.599999999999998,38.4,22.3,7.800000000000001,3.6,14.8,20.4,94.6,7.2,0.5245833333333333,0.5550833333333334,0.45743329097839897,0.4735042735042735,0.4158415841584159,0.6931407942238267,36.0,78.7,27.7,58.5,8.4,20.2,19.2,27.7,10.7,31.2,41.8,20.099999999999998,8.1,3.8000000000000003,20.2,24.099999999999998,99.5,15.900000000000002
225,1996,ORL,0.49378571428571433,0.5262142857142857,0.47740667976424367,0.5051413881748072,0.3842975206611571,0.664756446991404,48.6,101.8,39.300000000000004,77.8,9.3,24.2,23.2,34.9,16.3,38.800000000000004,55.199999999999996,29.7,10.6,6.5,17.7,29.1,129.2,-10.099999999999998,0.5048333333333334,0.5306666666666667,0.4999999999999999,0.5524691358024691,0.3333333333333333,0.5960264900662252,42.3,84.60000000000001,35.8,64.8,6.6,19.8,18.0,30.2,14.899999999999999,28.1,42.7,23.9,7.3,3.7,14.9,25.5,109.1,-9.600000000000001
