,g-diff,mp_per_g-diff,fg_pct-diff,fg3_pct-diff,fta_per_g-diff,ft_pct-diff,tov_per_g-diff,pf_per_g-diff,pts_per_g-diff,bpm-diff,per-diff,ts_pct-diff,usg_pct-diff,ws-diff,player
632,-2.757617232732834,-1.4451285548588366,0.7427343131917292,0.30555818921379846,-0.219948874838776,0.47909061600518943,-1.331446535002351,-1.4537146071670133,-0.525778162818776,0.8916440097913781,1.1919831234384362,0.3578165346898078,0.41248915787078627,-0.5706784060543405,Michael Porter Jr.
635,-0.19667993617842122,-0.3257195044662331,0.9542487907048526,0.011386654212133123,0.13958064144522875,-1.6201630204984032,-0.004027974229333247,-0.5040998615304754,0.5013208019711604,0.19316456255131248,0.00037547148294384,0.9886171968722562,-0.04098662244048936,0.9023024825398311,Mikal Bridges
636,0.043407935373554994,2.3608622164760074,1.4226022766267743,,1.9372282228652487,3.143165858742927,2.1530271870268196,2.186475251106378,2.798779012685493,-0.1560751610687206,1.4347180155034411,1.8344635393441684,3.683993001544993,-1.3200897353390946,Mike Bantom
637,-0.11665064566109583,-0.601840403563078,0.023585089647096106,0.06181606021241894,-0.6226219330768603,0.30587865676004833,-0.5681808625578654,-0.3458307372577204,0.009394455677032515,-0.1677164851893886,-0.04375814525614742,-0.15829309800492017,0.3865762561387162,-0.11069490049335318,Mike Bibby
639,-0.25892493991411825,-0.6988558545971,-0.1721497363690185,0.1981622319909679,-1.2266315204339877,-0.19555741366337925,0.1250266080680437,0.0058784277928483,-0.7990705774266261,-0.5829237121598722,-0.9288823476346081,-0.3414801589922431,-0.44767521906885516,0.4945767784845244,Mike Conley
643,1.2838619383920988,0.18267877258707071,-2.0598325138572,0.15146833754625946,-0.5435254394943793,0.7746133492669842,0.037453855794823396,-0.1875616129849641,-0.4717203225666752,-0.7454171946775265,-0.8160964381902609,-1.4342308010557738,-0.30821342155249226,-0.3574838037578158,Mike Gminski
647,1.9641109077893648,-0.5346758605395194,-0.11238850303991559,-1.801970736548135,-0.018612345719732897,0.47720787731774245,-2.5593087037173907,0.2872457598333055,0.258060520836701,0.21644721079264806,0.640312914199782,-0.03500024130562181,0.5096625393660611,-0.20372527240456434,Mike Mitchell
655,1.403905874168087,0.4671952395618565,-5.255211942001933,0.5874725769237279,0.7507808191280348,1.3404435655122648,0.24486300591560733,1.236860505469842,0.7175521629795665,-0.010558609560373631,-1.2353657972116365,-2.9323823737390806,-1.4661962177044996,0.03660318836606362,Mitch Richmond
657,-1.370442863765861,1.9193175354878131,0.22905629637413413,0.9709461850508996,0.35529835121563047,1.8610208125914072,1.212772373145932,0.9730786316819146,1.4473330063829437,2.4341194557798573,1.7142309215176923,0.7879078952687462,-0.25692747020776524,-0.7257290259063585,Mo Williams
658,1.9641109077893648,1.3596130102915143,-0.17886448168689592,0.24777449483847122,1.2181691902972398,0.3504368056962993,0.9362268396515527,0.7092967578939872,0.5193400820551952,-0.15607516106872085,-0.08053615920539196,-0.13439913352831184,0.04538971666642237,-0.8807796457583766,Monta Ellis
659,-0.5568117435063855,0.6910770496403759,0.09308270368712412,1.0120951795302993,-1.0468667622919852,1.3122024852005605,-0.3358826144225878,-0.504099861530476,-0.3906335621885221,-0.3161433677279026,-0.8822968632988994,0.250293694545072,-1.4985873448695888,-0.6482037159803492,Monte Morris
662,1.0037594215814598,-0.5449371101681195,0.6180918532286338,-0.16327769469510645,-0.14804297158197546,0.8226904264642948,-1.829228495292232,0.08940935449235961,0.10940146014342043,0.6879208376796924,0.579629191183529,0.19653227447270571,-0.5916357842470376,1.1607201822931947,Mookie Blaylock
664,1.7240230362373885,-0.6568780152073785,0.7691736228808654,-2.407648914864064,3.105699150788263,-1.566034283234296,2.0700635269785055,1.2368605054698405,1.0959570447442817,-0.7890721601300307,0.18794334262408757,0.4008256707477002,1.7243298080569793,2.3623624861463344,Moses Malone
665,1.057112281926345,0.8310031809394522,0.12665643027650783,,-0.12407433716304193,0.2748657667140432,0.7518631506553017,0.28724575983330414,0.20400268058459828,-0.05906412672982268,-0.18841833345650508,0.20967395493484012,0.3441078894111502,-0.6309758693301251,Mychal Thompson
666,0.3955368136497872,-0.9899022076991779,-1.049095474883759,0.9905576207176766,0.3552983512156311,2.3185263136410685,-0.9664064307897708,-1.3587531326033615,0.020206023727452675,0.7403067962226972,0.48143189393905034,-0.20130223406281575,0.5744447936962443,-0.18305185642429525,Myles Turner
672,-1.2370607129036515,0.6413255362895951,-1.6493937063019684,0.8352420543209644,0.2833924479588299,0.1276460610150508,0.7149904128560507,0.44551488410606116,0.37068102136191466,-1.000071159817134,-0.9337860828278397,-1.2789200319578213,0.4016921154824232,-0.4630043644904392,Nenê
673,0.07008436554599641,-0.10805663355656249,0.6873376643192414,0.21450509504661694,-0.65138429437958,-0.49365770584251445,0.21720845256616958,-0.4513434867728908,0.30310872104678627,0.202865665985202,0.27988837749719503,0.22878912651612582,0.29372169159878525,-0.06245692987272559,Nick Anderson
675,0.1348699816790694,-0.15514288726355036,0.9952566996104597,0.5036737127863488,-0.6924733819548959,-0.20272975152032482,0.4937539860605479,-2.1094009791541453,0.1267771945101691,0.8084916946437513,0.7096657405040703,1.0684913066940576,0.009913720247513715,-0.315952387726025,Nick Van Exel
677,0.06627344694993417,0.6017908515733471,-0.4896612649714917,-0.13119648775296047,0.1703974571267147,0.5992272751089566,0.3989383745767613,1.1464210058854094,0.08816445147295261,0.7502850740404127,0.45747364485211495,-0.49622202417408706,-0.1566692194586699,-0.2568854849252564,Nicolas Batum
678,0.32351045218419394,-0.9973649347017951,-0.1864185701695101,-0.5007870004782671,-0.5075724878659783,-0.41991710725083353,-0.16995529432596054,-1.137176358621502,-2.6610628527768037,0.19316456255131145,-1.1029649469943612,-0.3016568848645668,-2.1949965789190506,3.03424850550508,Nikola Jokić
679,-1.1970460676449888,0.24331342948333712,0.76539657863956,0.2661602157760756,1.1103103354120396,-0.04336936976140006,0.4937539860605486,0.12897663556054711,1.3257028658157144,0.9207473200930477,1.4347180155034411,0.9886171968722531,1.529983045066432,-0.8032543358323677,Nikola Mirotić
680,0.9237301310641345,-0.9227376646756233,-0.586785259747926,-2.8462796858040478,-2.0175964562587954,0.3567126013211225,1.6552452267369389,-0.029292488712207097,-2.2015712106339365,-1.2911042628338283,-1.5001674976461887,-0.7890937601873623,-1.142284946053588,-0.6740454859556859,Norm Nixon
681,-1.6372071654902784,0.7190622759001919,0.20387600143209636,0.14971731650458298,0.475141523310299,0.08685338945369586,0.8809177329526776,0.5510276336212322,0.357166561298889,0.2222678728529818,0.2283991579682539,0.32436498442255746,0.1317660557733318,-1.5268238951417854,Norman Powell
683,-0.009944924971328992,0.258860777405457,1.65426099009353,0.08492953796254903,-0.7472588320553148,-1.5385776773756934,-0.5018099345192152,-1.0844199838639155,0.70854252293755,0.42599104496466766,0.6108905030403873,0.8595897886985712,0.293721691598783,-1.354545428639543,O.J. Mayo
684,-0.9702964111792338,-0.9476134213510131,-1.488239818672917,-0.4368747324570713,-0.651384294379581,-0.383831282408096,-0.6124281479169654,-0.029292488712207097,-0.7690384439532353,-0.6799347464987703,-1.1103205497842086,-1.8260918184721393,-0.13816000393576075,-0.9066214157337127,OG Anunoby
688,0.8116891243398784,-0.8779613026599189,0.03264999582623078,0.44213783046457195,1.5920798872326059,0.2098589837002451,0.3610121299832468,-2.4349831776581006,0.4310456096434274,0.6588175273780231,1.046342188199431,0.35494925895261836,0.7169657532226423,-0.09002148451308455,Orlando Woolridge
690,0.872802400734926,0.9531205318913739,0.17549094167925353,-2.2824509103841883,0.5775529612821061,0.5528597409406193,1.097126059139193,1.4958463451888968,0.5873219114631413,0.5053637094237662,0.0625637496153017,0.18968991191803936,0.4566588767322755,0.2821000031317592,Otis Thorpe
695,-0.404756091523468,0.2712986557431519,2.558737184411574,-0.9578034923558546,0.18272418339930835,-0.5611225088093721,1.290205122524358,0.9836299066334319,0.5499728581980502,0.36778442436132863,0.20780347015667983,2.700380811976432,0.7947044584188618,-0.14170502446375705,Pascal Siakam
699,-0.5754852446270949,-0.2834307181180722,-1.4439224995749302,-2.992314840679875,0.6812717793131268,0.28749954100163577,1.46719426396076,-0.32472818735468506,0.7409772270888124,-2.073013199605347,-1.8517653110009566,-1.9847477425968163,0.28508405768809525,0.8023809719685306,Patrick Ewing
703,-0.3167238719544105,0.13759146361292418,-0.31987413336231485,-0.3134277490188725,1.2181691902972418,0.19824876179431802,0.24486300591560733,-0.0820488634697923,0.5238449020762035,-0.24338509197372932,-0.20190360523789333,-0.12962034063298764,0.4880684545893349,1.2856220705073211,Pau Gasol
704,-0.24469751048881602,-1.717518090454368,0.13840723458279414,0.21310427821327466,-2.2333141660291997,-0.24388103997452412,-1.7960430312729057,-0.9789072343487449,-1.0771681333902166,-0.09786854046538145,-0.24677278225597035,-0.13248761637018344,0.17279481684911344,0.5766961808505937,Paul George
705,-0.3259580208602544,0.0588979641301976,-0.13838231520315478,0.6934032274939665,-0.6181969544149029,0.7952941647943913,-0.2720644143854238,1.1394641213019938,-0.20766856441217668,-0.29487556404591336,-0.16767176148513702,-0.025038296116146615,0.3352487777078775,-0.00017163813729928324,Paul Millsap
707,-0.07091962250833747,-0.8267883174991137,0.10819088065234746,0.08567997555183882,-0.11722615590048822,-0.03597289634643017,-1.7107089809374987,-0.5719294862188006,-0.37904973927735885,0.08090893710201591,0.1706051360480155,0.1898760986542208,0.07932327845842135,0.6844932784619961,Paul Pierce
